Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
k;nn.c;28;0.855042934418;0-2;LSB bit-flip
_dl_argv_internal;rtld.c;86;0.448579072952;0-2;LSB bit-flip
filename;nn.c;179;0.808918952942;0-2;LSB bit-flip
k;nn.c;177;0.867960929871;0-2;LSB bit-flip
neighbors;nn.c;34;1.8510351181;0-2;LSB bit-flip
gold_filename;nn.c;179;1.05970096588;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.323935031891;0-2;LSB bit-flip
fp;nn.c;32;1.50207209587;0-2;LSB bit-flip
_dl_argv_internal;rtld.c;86;0.719532966614;0-2;LSB bit-flip
fp;nn.c;32;0.855866909027;0-2;LSB bit-flip
gold_filename;nn.c;179;1.2349960804;0-2;LSB bit-flip
filename;nn.c;179;1.02370095253;0-2;LSB bit-flip
filename;nn.c;179;1.73137402534;0-2;LSB bit-flip
_rtld_global;rtld.c;218;0.958759069443;0-2;LSB bit-flip
fp;nn.c;32;2.40414810181;0-2;LSB bit-flip
filename;nn.c;179;1.26899194717;0-2;LSB bit-flip
fp;nn.c;32;0.98353099823;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.434961080551;0-2;LSB bit-flip
argc;nn.c;176;0.417200088501;0-2;LSB bit-flip
_dl_argv;rtld.c;83;0.807682037354;0-2;LSB bit-flip
gold_filename;nn.c;179;0.724937915802;0-2;LSB bit-flip
target_long;nn.c;178;1.19825601578;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.835855960846;0-2;LSB bit-flip
gold_filename;nn.c;179;1.3652009964;0-2;LSB bit-flip
gold_filename;nn.c;179;1.22698807716;0-2;LSB bit-flip
neighbors;nn.c;34;1.54834103584;0-2;LSB bit-flip
gold_filename;nn.c;179;1.51779603958;0-2;LSB bit-flip
filename;nn.c;28;1.58417701721;0-2;LSB bit-flip
flist;nn.c;32;2.01761198044;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.269399881363;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.668369054794;0-2;LSB bit-flip
fp;nn.c;32;0.892204046249;0-2;LSB bit-flip
fp;nn.c;32;1.32688307762;0-2;LSB bit-flip
filename;nn.c;179;1.24471402168;0-2;LSB bit-flip
filename;nn.c;28;0.546462059021;0-2;LSB bit-flip
filename;nn.c;179;1.3147559166;0-2;LSB bit-flip
gold_filename;nn.c;179;1.42057609558;0-2;LSB bit-flip
filename;nn.c;179;1.53158903122;0-2;LSB bit-flip
filename;nn.c;28;1.14019298553;0-2;LSB bit-flip
gold_filename;nn.c;179;1.96410393715;0-2;LSB bit-flip
neighbors;nn.c;34;1.90479111671;0-2;LSB bit-flip
_r_debug;dl-debug.c;37;0.40277504921;0-2;LSB bit-flip
filename;nn.c;179;1.39238190651;0-2;LSB bit-flip
filename;nn.c;179;0.962023019791;0-2;LSB bit-flip
neighbors;nn.c;34;1.18281698227;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.314100980759;0-2;LSB bit-flip
_rtld_global;rtld.c;218;0.357520103455;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.260581970215;0-2;LSB bit-flip
filename;nn.c;179;0.93334197998;0-2;LSB bit-flip
flist;nn.c;32;1.32192993164;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.885582923889;0-2;LSB bit-flip
flist;nn.c;32;1.43049407005;0-2;LSB bit-flip
k;nn.c;28;0.937339067459;0-2;LSB bit-flip
k;nn.c;28;1.81265211105;0-2;LSB bit-flip
ranges;dl-reloc.c;264;0.421741962433;0-2;LSB bit-flip
filename;nn.c;28;1.12945508957;0-2;LSB bit-flip
gold_filename;nn.c;179;0.799962997437;0-2;LSB bit-flip
gold_filename;nn.c;179;0.820720911026;0-2;LSB bit-flip
k;nn.c;28;1.16790795326;0-2;LSB bit-flip
filename;nn.c;179;0.832655906677;0-2;LSB bit-flip
neighbors;nn.c;34;0.707998991013;0-2;LSB bit-flip
gold_filename;nn.c;179;1.11573696136;0-2;LSB bit-flip
fp;nn.c;32;0.960633039474;0-2;LSB bit-flip
k;nn.c;28;0.377002954483;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.892748117447;0-2;LSB bit-flip
flist;nn.c;32;0.511836051941;0-2;LSB bit-flip
gold_filename;nn.c;179;1.59001493454;0-2;LSB bit-flip
gold_filename;nn.c;179;1.11864995956;0-2;LSB bit-flip
gold_filename;nn.c;179;2.36521410942;0-2;LSB bit-flip
gold_filename;nn.c;179;1.15812492371;0-2;LSB bit-flip
filename;nn.c;179;0.718584060669;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.586100101471;0-2;LSB bit-flip
neighbors;nn.c;34;0.726097106934;0-2;LSB bit-flip
