Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_rtld_global;rtld.c;231;0.6934232711791992;0-1;Zero bit-flip
tls_init_tp_called;rtld.c;677;0.8182029724121094;0-1;Zero bit-flip
gold_filename;nn.c;88;1.4834227561950684;0-1;Zero bit-flip
z_dup;nn.c;157;0.6007931232452393;0-1;Zero bit-flip
fp;nn.c;83;0.916419267654419;0-1;Zero bit-flip
z;nn.c;153;0.8016879558563232;0-1;Zero bit-flip
gold_filename;nn.c;88;1.1002020835876465;0-1;Zero bit-flip
gold_filename;nn.c;88;0.46294450759887695;0-1;Zero bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;60;0.5199120044708252;0-1;Zero bit-flip
fp;nn.c;83;0.837615966796875;0-1;Zero bit-flip
fp;nn.c;83;1.2608206272125244;0-1;Zero bit-flip
neighbors;nn.c;86;0.8174331188201904;0-1;Zero bit-flip
neighbors;nn.c;86;1.2697029113769531;0-1;Zero bit-flip
z_dup;nn.c;157;1.0233497619628906;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.9764153957366943;0-1;Zero bit-flip
gold_filename;nn.c;88;0.947551965713501;0-1;Zero bit-flip
neighbors;nn.c;86;0.8528909683227539;0-1;Zero bit-flip
_IO_file_jumps_mmap;fileops.c;1480;0.649693489074707;0-1;Zero bit-flip
z_dup;nn.c;157;1.315859317779541;0-1;Zero bit-flip
flist;nn.c;83;1.0652523040771484;0-1;Zero bit-flip
retval;strtod_l.c;521;1.0792980194091797;0-1;Zero bit-flip
_dl_rtld_libname;rtld.c;301;0.613555908203125;0-1;Zero bit-flip
audit_list_string;rtld.c;134;0.10637164115905762;0-1;Zero bit-flip
fp;nn.c;83;1.3745648860931396;0-1;Zero bit-flip
neighbors;nn.c;86;0.7807979583740234;0-1;Zero bit-flip
flist;nn.c;83;1.107043981552124;0-1;Zero bit-flip
target_lat;nn.c;87;1.383774757385254;0-1;Zero bit-flip
_rtld_global;rtld.c;231;0.5143580436706543;0-1;Zero bit-flip
tmp_lat;nn.c;87;0.5532944202423096;0-1;Zero bit-flip
_dl_rtld_libname;rtld.c;301;0.4520590305328369;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.5529630184173584;0-1;Zero bit-flip
z;nn.c;153;1.1120717525482178;0-1;Zero bit-flip
gold_filename;nn.c;88;0.45708751678466797;0-1;Zero bit-flip
fp;nn.c;83;1.3583552837371826;0-1;Zero bit-flip
version_info;rtld.c;827;1.0421178340911865;0-1;Zero bit-flip
fp;nn.c;83;0.5267510414123535;0-1;Zero bit-flip
fp;nn.c;83;0.3943498134613037;0-1;Zero bit-flip
_dl_argc;rtld.c;82;1.0889477729797363;0-1;Zero bit-flip
fp;nn.c;83;0.5409913063049316;0-1;Zero bit-flip
i;nn.c;84;0.9078495502471924;0-1;Zero bit-flip
sandbox;nn.c;85;0.9562969207763672;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.8196158409118652;0-1;Zero bit-flip
rec_count;nn.c;84;1.3118624687194824;0-1;Zero bit-flip
preloadlist;rtld.c;825;0.5452771186828613;0-1;Zero bit-flip
flist;nn.c;83;1.0558412075042725;0-1;Zero bit-flip
z_dup;nn.c;157;0.8699102401733398;0-1;Zero bit-flip
z_dup;nn.c;157;0.9517731666564941;0-1;Zero bit-flip
_rtld_global_ro;rtld.c;259;0.6636419296264648;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7745711803436279;0-1;Zero bit-flip
gold_filename;nn.c;88;0.8240978717803955;0-1;Zero bit-flip
relocate_time;rtld.c;306;1.1164960861206055;0-1;Zero bit-flip
version_info;rtld.c;827;0.875542163848877;0-1;Zero bit-flip
z_dup;nn.c;157;0.5136129856109619;0-1;Zero bit-flip
z;nn.c;153;0.7694661617279053;0-1;Zero bit-flip
neighbors;nn.c;86;0.9073162078857422;0-1;Zero bit-flip
flist;nn.c;83;1.4604852199554443;0-1;Zero bit-flip
fp;nn.c;83;1.1772022247314453;0-1;Zero bit-flip
version_info;rtld.c;827;0.44821715354919434;0-1;Zero bit-flip
flist;nn.c;83;0.6323583126068115;0-1;Zero bit-flip
any_debug;rtld.c;2322;0.3610696792602539;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7600588798522949;0-1;Zero bit-flip
library_path;rtld.c;823;0.3889126777648926;0-1;Zero bit-flip
neighbors;nn.c;86;1.0303847789764404;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.1385297775268555;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.571251630783081;0-1;Zero bit-flip
preloadlist;rtld.c;825;0.439666748046875;0-1;Zero bit-flip
z_dup;nn.c;157;1.2905371189117432;0-1;Zero bit-flip
flist;nn.c;83;0.9191131591796875;0-1;Zero bit-flip
i;nn.c;84;0.6286470890045166;0-1;Zero bit-flip
gold_filename;nn.c;88;1.5738930702209473;0-1;Zero bit-flip
gold_filename;nn.c;88;1.0210702419281006;0-1;Zero bit-flip
z_dup;nn.c;157;0.7451434135437012;0-1;Zero bit-flip
k;nn.c;84;0.6419131755828857;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.8491661548614502;0-1;Zero bit-flip
z_dup;nn.c;157;1.4966130256652832;0-1;Zero bit-flip
gold_filename;nn.c;88;1.3722074031829834;0-1;Zero bit-flip
fp;nn.c;83;0.9388949871063232;0-1;Zero bit-flip
any_debug;rtld.c;2322;0.5804412364959717;0-1;Zero bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;60;0.9585752487182617;0-1;Zero bit-flip
audit_list;rtld.c;142;0.37622594833374023;0-1;Zero bit-flip
z;nn.c;153;0.7316372394561768;0-1;Zero bit-flip
z_dup;nn.c;157;0.6819896697998047;0-1;Zero bit-flip
neighbors;nn.c;86;1.2177746295928955;0-1;Zero bit-flip
relocate_time;rtld.c;306;0.945192813873291;0-1;Zero bit-flip
gold_filename;nn.c;88;0.4900527000427246;0-1;Zero bit-flip
gold_filename;nn.c;88;0.7257204055786133;0-1;Zero bit-flip
neighbors_dup;nn.c;94;0.9805896282196045;0-1;Zero bit-flip
gold_filename;nn.c;88;1.2512822151184082;0-1;Zero bit-flip
z;nn.c;153;0.7400932312011719;0-1;Zero bit-flip
z_dup;nn.c;157;1.4489543437957764;0-1;Zero bit-flip
_dl_skip_args;rtld.c;84;0.6523885726928711;0-1;Zero bit-flip
_dl_skip_args;rtld.c;84;0.5585160255432129;0-1;Zero bit-flip
neighbors_dup;nn.c;94;1.5331926345825195;0-1;Zero bit-flip
fp;nn.c;83;0.7610366344451904;0-1;Zero bit-flip
version_info;rtld.c;827;0.9185051918029785;0-1;Zero bit-flip
gold_filename;nn.c;88;0.9203238487243652;0-1;Zero bit-flip
target_lat_dup;nn.c;92;0.7880251407623291;0-1;Zero bit-flip
z;nn.c;153;1.1420233249664307;0-1;Zero bit-flip
tmp_long;nn.c;87;1.2202467918395996;0-1;Zero bit-flip
gold_filename;nn.c;88;0.6507947444915771;0-1;Zero bit-flip
gold_filename;nn.c;88;0.8708689212799072;0-1;Zero bit-flip
rec_count;nn.c;84;0.9129700660705566;0-1;LSB bit-flip
rec_count;nn.c;84;1.0425124168395996;0-1;LSB bit-flip
rec_sum;nn.c;89;1.7041547298431396;0-1;LSB bit-flip
z_dup;nn.c;157;0.6335928440093994;0-1;LSB bit-flip
gold_filename;nn.c;88;1.1715199947357178;0-1;LSB bit-flip
gold_filename;nn.c;88;0.4441368579864502;0-1;LSB bit-flip
